LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX
-27.63599,-65.33749,2012,09,01,    0.00,    6.41,   35.40,   94.20,   13.87,   21.51,    6.43,    6.45,   31.07,   17.20,   22.52,    0.73,    0.38,    4.19,    3.73
-27.63599,-65.33749,2012,09,02,    0.00,    6.53,   35.37,   94.34,   12.43,   22.31,    6.74,    6.75,   29.69,   17.26,   22.87,    1.50,    0.75,    4.38,    3.81
-27.63599,-65.33749,2012,09,03,    0.00,    7.48,   35.74,   94.13,   17.69,   24.93,    8.62,    8.63,   33.74,   16.05,   24.92,    2.46,    1.43,   15.71,   12.31
-27.63599,-65.33749,2012,09,04,    0.00,    7.04,   31.38,   93.77,   18.86,   26.64,    7.46,    7.48,   35.63,   16.77,   26.03,    0.24,    0.16,    9.11,    5.30
-27.63599,-65.33749,2012,09,05,    1.53,    9.10,   64.02,   94.51,    9.09,   19.59,   11.66,   11.66,   23.64,   14.56,   18.63,    3.57,    2.68,    9.85,    7.43
-27.63599,-65.33749,2012,09,06,    2.72,    8.63,   75.08,   94.02,    8.00,   16.38,   10.82,   10.82,   20.05,   12.05,   15.20,    2.27,    1.53,    7.08,    6.07
-27.63599,-65.33749,2012,09,07,    0.00,    7.25,   54.55,   93.91,   15.84,   18.73,    8.18,    8.19,   26.15,   10.31,   17.48,    1.00,    0.95,    4.82,    3.81
-27.63599,-65.33749,2012,09,08,    0.00,    7.07,   49.28,   94.52,   14.72,   19.96,    7.92,    7.93,   26.81,   12.09,   18.80,    2.28,    1.27,    6.55,    5.05
-27.63599,-65.33749,2012,09,09,    0.92,    8.03,   61.75,   94.73,   10.36,   18.55,    9.85,    9.86,   22.59,   12.23,   17.25,    3.47,    1.71,    5.82,    4.39
-27.63599,-65.33749,2012,09,10,    0.01,    7.22,   57.88,   94.81,   12.16,   18.64,    8.26,    8.26,   23.97,   11.81,   16.63,    1.60,    1.54,    6.54,    3.84
-27.63599,-65.33749,2012,09,11,    0.00,    7.75,   54.57,   94.17,   17.77,   19.62,    9.07,    9.08,   27.60,    9.82,   18.57,    1.30,    0.66,    7.05,    6.15
-27.63599,-65.33749,2012,09,12,    0.00,    8.26,   50.79,   94.49,   15.00,   22.17,   10.23,   10.23,   28.80,   13.80,   20.80,    2.02,    1.19,    7.00,    4.51
-27.63599,-65.33749,2012,09,13,    0.00,    8.68,   52.43,   94.18,   14.74,   21.88,   10.95,   10.95,   28.86,   14.12,   21.04,    3.68,    1.89,   10.17,    8.64
-27.63599,-65.33749,2012,09,14,    0.00,    9.48,   48.19,   93.69,   18.17,   24.55,   12.07,   12.07,   33.42,   15.25,   23.77,    0.39,    0.21,    6.91,    5.87
-27.63599,-65.33749,2012,09,15,    0.00,    7.53,   29.35,   93.44,   20.13,   28.57,    7.73,    7.74,   39.50,   19.37,   28.24,    0.63,    0.34,    7.36,    5.95
-27.63599,-65.33749,2012,09,16,    0.00,    8.66,   38.63,   93.65,   16.32,   27.03,   10.56,   10.57,   35.05,   18.73,   25.98,    1.22,    1.06,    5.86,    4.80
-27.63599,-65.33749,2012,09,17,    2.30,   10.35,   52.86,   93.71,   11.99,   24.90,   13.39,   13.39,   30.24,   18.25,   23.69,    2.84,    1.57,    7.77,    5.95
-27.63599,-65.33749,2012,09,18,    5.09,    7.22,   54.58,   93.76,   12.33,   18.97,    8.08,    8.09,   24.18,   11.85,   17.38,    4.41,    3.59,   11.91,    8.85
-27.63599,-65.33749,2012,09,19,    0.09,    4.84,   43.67,   94.36,   14.93,   16.57,    2.37,    2.41,   22.97,    8.04,   14.72,    2.44,    2.62,   11.40,    8.34
-27.63599,-65.33749,2012,09,20,    0.00,    4.19,   31.17,   93.66,   20.17,   18.24,    0.29,    0.36,   28.47,    8.30,   17.64,    0.91,    1.19,    8.52,    7.17
-27.63599,-65.33749,2012,09,21,    0.00,    4.92,   36.28,   94.33,   17.02,   18.75,    2.62,    2.66,   26.83,    9.81,   17.89,    2.52,    1.42,    6.81,    4.63
-27.63599,-65.33749,2012,09,22,    0.00,    4.96,   35.06,   94.47,   17.12,   19.22,    2.84,    2.88,   27.21,   10.09,   18.59,    2.20,    1.14,   10.39,    8.50
-27.63599,-65.33749,2012,09,23,    0.00,    4.61,   28.66,   93.89,   20.55,   21.08,    1.63,    1.69,   31.57,   11.02,   20.54,    2.90,    1.41,    7.14,    6.01
-27.63599,-65.33749,2012,09,24,    0.00,    5.48,   29.67,   94.09,   17.63,   23.32,    3.96,    4.00,   32.47,   14.84,   22.84,    0.77,    0.47,   10.05,    7.04
-27.63599,-65.33749,2012,09,25,    0.00,    4.53,   42.26,   95.61,    9.99,   16.56,    1.50,    1.55,   20.13,   10.14,   14.41,    3.79,    2.59,    7.27,    5.73
-27.63599,-65.33749,2012,09,26,    0.00,    3.17,   31.58,   95.39,   15.15,   14.73,   -3.10,   -2.96,   21.27,    6.12,   13.40,    3.70,    2.05,    9.90,    8.30
-27.63599,-65.33749,2012,09,27,    0.00,    3.09,   26.64,   94.35,   17.70,   16.40,   -3.65,   -3.48,   24.40,    6.69,   15.44,    5.25,    3.05,   12.68,   10.45
-27.63599,-65.33749,2012,09,28,    0.00,    3.64,   27.43,   94.37,   18.51,   18.64,   -1.54,   -1.43,   26.92,    8.41,   17.57,    1.99,    1.50,    7.50,    4.60
-27.63599,-65.33749,2012,09,29,    0.00,    4.75,   29.67,   94.22,   17.49,   21.26,    2.11,    2.16,   29.87,   12.38,   20.54,    1.00,    0.86,    6.80,    5.14
-27.63599,-65.33749,2012,09,30,    0.00,    6.49,   31.90,   93.33,   21.95,   25.07,    6.26,    6.29,   35.49,   13.54,   24.31,    0.43,    0.25,    5.97,    5.08
-27.63599,-65.33749,2012,10,01,    0.00,    7.46,   38.05,   93.58,   12.88,   25.17,    8.32,    8.33,   30.73,   17.86,   23.73,    5.03,    3.19,   10.62,    7.55
-27.63599,-65.33749,2012,10,02,    0.05,    9.20,   50.98,   93.84,   15.26,   24.49,   11.70,   11.70,   30.52,   15.27,   22.39,    2.60,    1.79,    7.29,    6.51
-27.63599,-65.33749,2012,10,03,    0.00,    7.41,   47.32,   94.58,   14.03,   22.60,    8.63,    8.64,   27.38,   13.36,   20.21,    1.61,    0.93,    6.84,    5.05
-27.63599,-65.33749,2012,10,04,    0.00,    8.77,   48.34,   94.07,   15.57,   24.15,   10.95,   10.95,   30.13,   14.56,   22.52,    4.07,    2.63,   10.00,    8.02
-27.63599,-65.33749,2012,10,05,    0.05,   10.18,   44.22,   93.32,   17.42,   28.35,   12.93,   12.93,   35.20,   17.78,   26.35,    1.77,    1.48,    7.17,    5.57
-27.63599,-65.33749,2012,10,06,    9.25,   11.10,   56.17,   93.39,   10.34,   25.35,   14.26,   14.26,   29.27,   18.93,   23.79,    3.13,    2.36,    7.84,    6.98
-27.63599,-65.33749,2012,10,07,    2.90,   11.98,   72.26,   93.84,   10.08,   22.36,   15.77,   15.77,   26.78,   16.70,   20.96,    2.89,    1.79,    7.27,    6.54
-27.63599,-65.33749,2012,10,08,    0.59,    9.58,   60.38,   94.20,   12.46,   22.27,   12.33,   12.33,   27.26,   14.80,   20.33,    4.04,    2.14,    6.19,    5.19
-27.63599,-65.33749,2012,10,09,    0.01,    8.77,   57.94,   94.32,   12.87,   21.32,   10.81,   10.81,   27.40,   14.53,   19.61,    3.08,    1.78,   11.03,    9.15
-27.63599,-65.33749,2012,10,10,    0.00,    5.41,   41.05,   94.85,   14.62,   19.37,    3.91,    3.95,   25.02,   10.41,   17.51,    4.68,    2.57,    7.00,    5.56
-27.63599,-65.33749,2012,10,11,    0.00,    6.48,   53.62,   94.81,   13.53,   18.11,    6.71,    6.71,   23.56,   10.03,   16.12,    2.95,    1.83,    7.19,    5.68
-27.63599,-65.33749,2012,10,12,    0.00,    6.58,   46.09,   94.52,   17.52,   19.99,    6.87,    6.88,   27.46,    9.94,   18.71,    1.80,    1.05,   10.72,    8.85
-27.63599,-65.33749,2012,10,13,    0.00,    6.60,   38.25,   94.07,   19.83,   22.81,    6.80,    6.81,   31.47,   11.65,   21.70,    1.17,    0.62,   11.17,    9.05
-27.63599,-65.33749,2012,10,14,    0.00,    8.60,   38.81,   93.44,   19.87,   26.82,   10.50,   10.51,   35.39,   15.51,   25.74,    2.35,    1.07,   10.16,    7.98
-27.63599,-65.33749,2012,10,15,    0.12,    6.05,   33.54,   93.69,   14.63,   23.28,    4.71,    4.75,   30.07,   15.44,   22.37,    1.71,    1.02,   15.54,   12.30
-27.63599,-65.33749,2012,10,16,    0.00,    4.43,   26.14,   94.14,   18.52,   22.77,    1.15,    1.21,   31.41,   12.90,   21.46,    3.00,    1.61,    5.88,    4.81
-27.63599,-65.33749,2012,10,17,    0.00,    5.45,   29.49,   94.11,   16.21,   23.85,    4.06,    4.08,   31.42,   15.21,   22.86,    0.90,    0.66,    7.67,    5.74
-27.63599,-65.33749,2012,10,18,    0.00,    7.24,   35.45,   93.78,   19.15,   25.91,    8.02,    8.03,   33.48,   14.32,   24.44,    1.55,    0.90,    8.95,    7.14
-27.63599,-65.33749,2012,10,19,    0.05,   11.46,   44.15,   93.27,   16.97,   30.41,   14.88,   14.88,   36.92,   19.95,   28.37,    3.27,    2.54,    7.67,    5.70
-27.63599,-65.33749,2012,10,20,    7.82,   12.22,   51.98,   93.35,   15.60,   28.74,   15.89,   15.89,   35.44,   19.84,   26.68,    1.68,    1.70,    8.51,    7.38
-27.63599,-65.33749,2012,10,21,    5.70,   12.49,   64.46,   93.25,   14.34,   25.49,   16.20,   16.20,   31.39,   17.05,   23.42,    0.98,    1.11,    6.18,    5.33
-27.63599,-65.33749,2012,10,22,    0.12,    7.66,   44.01,   93.28,   13.85,   22.70,    7.51,    7.54,   28.84,   14.99,   21.71,    0.67,    0.34,   11.72,    9.93
-27.63599,-65.33749,2012,10,23,    0.00,    4.83,   33.69,   94.03,   15.19,   20.50,    2.23,    2.29,   26.45,   11.26,   18.73,    3.85,    2.81,    7.61,    5.41
-27.63599,-65.33749,2012,10,24,    0.00,    6.62,   41.48,   93.88,   19.12,   21.94,    6.77,    6.78,   29.83,   10.71,   20.40,    0.73,    0.41,    7.85,    6.18
-27.63599,-65.33749,2012,10,25,    0.00,    8.23,   44.49,   93.80,   18.05,   24.14,   10.05,   10.06,   31.83,   13.78,   22.80,    2.08,    1.19,    8.90,    7.59
-27.63599,-65.33749,2012,10,26,    0.00,   10.32,   48.45,   93.53,   18.51,   26.89,   13.18,   13.18,   34.15,   15.64,   25.08,    2.33,    1.35,    5.51,    5.06
-27.63599,-65.33749,2012,10,27,    7.41,   14.50,   55.14,   93.54,   16.25,   29.62,   18.52,   18.52,   37.15,   20.91,   28.62,    1.65,    0.87,    6.93,    5.85
-27.63599,-65.33749,2012,10,28,    9.99,   15.37,   66.75,   93.62,   12.48,   27.66,   19.54,   19.54,   33.82,   21.34,   26.35,    2.97,    1.41,    6.61,    4.80
-27.63599,-65.33749,2012,10,29,    5.51,   14.64,   54.56,   93.46,   16.47,   30.34,   18.67,   18.67,   38.37,   21.89,   28.95,    1.05,    0.92,    9.33,    6.40
-27.63599,-65.33749,2012,10,30,    6.07,    9.83,   56.45,   94.12,   11.06,   23.90,   12.61,   12.61,   28.10,   17.05,   21.83,    2.05,    1.04,    8.50,    6.52
-27.63599,-65.33749,2012,10,31,    0.00,   10.44,   54.19,   93.96,   16.64,   25.63,   13.59,   13.59,   32.39,   15.75,   23.47,    0.17,    0.12,    6.71,    5.80
-27.63599,-65.33749,2012,11,01,    2.82,   12.15,   62.81,   94.12,   11.56,   25.33,   16.01,   16.01,   29.63,   18.07,   23.55,    1.84,    0.98,    6.49,    5.67
-27.63599,-65.33749,2012,11,02,    0.27,   11.19,   56.62,   94.10,   14.04,   25.83,   14.72,   14.72,   31.19,   17.15,   23.91,    1.87,    1.41,    6.52,    5.09
-27.63599,-65.33749,2012,11,03,    0.50,   10.78,   48.51,   93.87,   15.79,   27.55,   14.07,   14.07,   33.77,   17.98,   25.85,    2.46,    1.85,    7.73,    6.44
-27.63599,-65.33749,2012,11,04,    4.96,   11.74,   58.56,   94.04,   11.46,   25.63,   15.40,   15.40,   30.41,   18.95,   24.13,    3.34,    1.96,    7.73,    6.68
-27.63599,-65.33749,2012,11,05,    0.71,   12.88,   61.27,   94.03,   12.74,   26.67,   16.91,   16.91,   31.40,   18.67,   24.92,    2.62,    1.56,    6.59,    5.60
-27.63599,-65.33749,2012,11,06,   17.28,   13.51,   63.17,   93.95,   10.01,   25.93,   17.55,   17.55,   30.59,   20.58,   25.18,    2.27,    1.40,    8.51,    7.04
-27.63599,-65.33749,2012,11,07,    0.05,   12.69,   55.09,   93.60,   14.54,   27.82,   16.48,   16.48,   34.22,   19.68,   26.38,    1.60,    1.17,    7.50,    6.10
-27.63599,-65.33749,2012,11,08,    0.00,   13.40,   52.95,   92.95,   16.30,   29.03,   17.36,   17.36,   35.76,   19.46,   27.86,    1.49,    0.88,   12.04,    9.71
-27.63599,-65.33749,2012,11,09,    6.43,   11.74,   48.54,   93.14,   19.26,   28.48,   14.97,   14.97,   36.92,   17.65,   27.13,    0.80,    0.38,   10.94,    8.81
-27.63599,-65.33749,2012,11,10,    5.57,    9.02,   55.97,   94.24,   12.03,   22.54,   11.43,   11.43,   27.28,   15.25,   20.59,    4.32,    2.71,    7.11,    5.53
-27.63599,-65.33749,2012,11,11,    0.09,    9.13,   59.70,   94.58,   13.30,   22.15,   11.69,   11.69,   27.10,   13.80,   19.81,    2.16,    1.39,    5.28,    4.60
-27.63599,-65.33749,2012,11,12,    0.04,    9.49,   61.01,   94.75,   11.91,   21.98,   12.34,   12.34,   26.18,   14.27,   20.11,    2.44,    1.44,    6.39,    5.49
-27.63599,-65.33749,2012,11,13,    0.00,    9.10,   58.58,   94.53,   10.84,   21.64,   11.66,   11.66,   25.90,   15.07,   20.06,    4.34,    2.26,    5.78,    5.14
-27.63599,-65.33749,2012,11,14,    0.00,    8.56,   49.31,   94.33,   15.41,   23.89,   10.70,   10.71,   29.85,   14.43,   21.84,    2.10,    1.40,    7.23,    5.81
-27.63599,-65.33749,2012,11,15,    0.00,    9.30,   50.10,   93.96,   17.03,   24.70,   11.87,   11.87,   31.24,   14.21,   22.86,    0.33,    0.16,    7.54,    5.98
-27.63599,-65.33749,2012,11,16,    0.01,    9.28,   45.48,   93.84,   17.01,   25.89,   11.80,   11.80,   32.75,   15.75,   24.43,    1.77,    0.93,   10.11,    8.25
-27.63599,-65.33749,2012,11,17,    0.02,    9.83,   42.86,   94.03,   15.75,   28.01,   12.68,   12.68,   34.06,   18.31,   26.42,    2.70,    1.49,    8.85,    7.00
-27.63599,-65.33749,2012,11,18,    1.52,   11.96,   48.31,   93.92,   16.23,   29.67,   15.61,   15.61,   35.84,   19.61,   27.68,    1.92,    1.52,    5.53,    4.16
-27.63599,-65.33749,2012,11,19,    1.44,   13.65,   63.16,   94.03,   11.54,   27.05,   17.79,   17.79,   31.85,   20.31,   25.37,    1.78,    1.66,    6.55,    5.06
-27.63599,-65.33749,2012,11,20,    0.01,   13.53,   58.93,   93.79,   11.25,   27.44,   17.62,   17.62,   32.79,   21.54,   26.35,    4.69,    3.01,    9.45,    7.50
-27.63599,-65.33749,2012,11,21,    0.01,   14.00,   53.41,   93.27,   13.72,   29.34,   18.12,   18.12,   34.95,   21.23,   28.52,    5.02,    3.01,   13.02,   10.16
-27.63599,-65.33749,2012,11,22,    0.16,   11.13,   46.22,   93.53,   11.91,   28.43,   14.32,   14.32,   33.45,   21.53,   27.15,    1.20,    0.55,   13.74,   10.75
-27.63599,-65.33749,2012,11,23,    0.67,    9.85,   50.86,   93.99,   12.58,   25.66,   12.75,   12.75,   30.49,   17.91,   23.56,    2.78,    2.40,    6.33,    5.66
-27.63599,-65.33749,2012,11,24,    0.02,    8.09,   45.17,   94.40,   11.05,   24.18,    9.90,    9.91,   28.08,   17.03,   22.37,    3.14,    1.85,    6.39,    5.59
-27.63599,-65.33749,2012,11,25,    0.00,    8.13,   41.66,   94.07,   17.22,   25.33,    9.89,    9.89,   31.88,   14.67,   23.73,    3.05,    1.60,    9.24,    7.89
-27.63599,-65.33749,2012,11,26,    0.00,    9.65,   46.40,   93.96,   15.12,   26.64,   12.38,   12.38,   32.86,   17.75,   24.76,    2.32,    1.54,    7.18,    5.90
-27.63599,-65.33749,2012,11,27,    0.00,   10.70,   45.33,   93.64,   15.23,   28.94,   13.94,   13.94,   34.62,   19.39,   26.82,    0.98,    0.72,    7.93,    6.63
-27.63599,-65.33749,2012,11,28,    2.11,   14.07,   54.21,   93.17,   14.22,   30.01,   18.07,   18.07,   35.53,   21.30,   28.33,    2.65,    1.49,    8.66,    7.15
-27.63599,-65.33749,2012,11,29,    0.18,   14.61,   57.43,   93.36,   15.08,   30.53,   18.66,   18.66,   36.34,   21.26,   28.02,    0.75,    0.61,    8.71,    7.05
-27.63599,-65.33749,2012,11,30,    1.58,   10.90,   48.47,   93.94,   12.75,   28.06,   14.26,   14.27,   33.14,   20.40,   26.06,    3.95,    3.09,    8.06,    6.82
-27.63599,-65.33749,2012,12,01,    0.44,   12.24,   55.13,   94.06,   13.97,   28.01,   16.14,   16.14,   32.91,   18.95,   25.85,    3.43,    1.98,    7.61,    6.38
-27.63599,-65.33749,2012,12,02,    0.00,   14.23,   55.79,   93.61,   11.40,   29.62,   18.39,   18.39,   33.12,   21.72,   28.11,    2.99,    2.27,    9.34,    7.53
-27.63599,-65.33749,2012,12,03,    0.85,   15.28,   53.63,   93.28,   13.77,   31.22,   19.50,   19.50,   38.01,   24.24,   29.95,    3.18,    1.90,    9.09,    7.13
-27.63599,-65.33749,2012,12,04,    4.13,   15.69,   73.03,   93.67,    8.14,   26.15,   19.96,   19.96,   28.69,   20.55,   25.19,    0.99,    0.71,    8.06,    6.71
